Latitude (Decimal Degrees),Longitude (Decimal Degrees)
43.23,-80.2
43.25,-81.18
43.71,-80.47
43,-80.43
44.08,-80.18
43.38,-81
43.37,-81
42.72,-81.68
42.95,-81.65
42.98,-81.64
43.32,-80.83
43.07,-81
44.07,-80.07
43.88,-80.28
43.47,-80.52
43.48,-80.52
43.45,-80.38
43.46,-80.38
43.45,-80.38
42.93,-81.28
42.92,-81.22
43.14,-80.77
43.2,-80.78
43.13,-80.77
43.65,-80.42
43.9,-80.8
42.98,-81.08
43.58,-80.9
43.63,-80.03
43.18,-80.05
43.93,-79.83
43.92,-79.83
43.32,-79.87
43.72,-79.87
43.85,-80.08
43.95,-79.4
44.02,-79.47
43.98,-79.47
44.02,-79.45
44.05,-79.3
44.15,-77.39
44.17,-77.37
44.17,-77.35
44.1,-78.83
43.98,-77.22
43.98,-77.25
43.88,-79.73
43.92,-78.65
43.92,-78.67
44.1,-79.5
44.12,-79.53
44.12,-79.5
44.03,-79.6
44.1,-79.6
44.12,-79.55
44.03,-79.62
43.68,-79.72
43.7,-79.77
43.77,-79.88
43.67,-79.7
44.07,-77.73
43.62,-79.6
43.6,-80.05
43.92,-79.12
44.03,-78.8
43.35,-79.8
43.33,-79.8
43.37,-79.73
43.35,-79.82
43.3,-79.8
43.32,-79.8
43.33,-79.83
43.62,-79.6
43.87,-79.93
43.93,-79.95
43.85,-80
44.05,-78.22
44.1,-78.38
44.07,-78.5
44.3,-77.8
43.8,-79.87
43.47,-79.93
44.12,-77.88
44.07,-79.37
44.08,-78.07
44.4,-76.91
43.75,-79.93
43.28,-80.02
43.95,-79.07
43.52,-79.62
43.95,-79.08
43.95,-78.17
43.97,-78.17
43.97,-78.18
43.95,-78.15
44.17,-77.8
44,-77.88
43.92,-79.7
43.57,-79.55
43.25,-80.12
43.62,-80.1
44.57,-77
44.1,-76.85
44.18,-77.07
43.55,-79.77
43.78,-79.55
43.57,-79.65
44.23,-77.6
43.82,-79.08
43.35,-80.12
44.03,-78.4
43.65,-79.95
43.64,-79.88
43.93,-79.95
44.03,-77.05
44.13,-78.22
44.08,-78.27
43.87,-79.38
43.9,-79.18
43.9,-79.07
43.6,-80.06
43.27,-79.9
43.17,-79.94
43.17,-79.93
43.23,-79.87
43.27,-79.87
43.25,-79.77
43.23,-79.9
43.28,-79.88
43.29,-79.91
43.65,-79.67
43.17,-79.83
44.38,-77.55
44.42,-77.93
43.73,-79.78
44.1,-79.48
44.12,-79.5
43.55,-79.83
43.57,-79.85
43.53,-79.73
43.67,-79.82
44.25,-78.43
44.38,-77.52
44.22,-78.63
44.65,-77.12
43.97,-79.52
43.93,-79.52
43.9,-79.62
44.02,-79.52
43.98,-77.92
43.57,-79.57
44.02,-78.65
43.58,-79.55
44.05,-78.72
44.53,-77.48
44.52,-77.47
43.93,-76.63
43.87,-79.48
43.85,-79.52
43.88,-79.25
43.88,-79.27
43.87,-79.28
43.87,-79.25
43.83,-79.35
44.48,-77.7
44.15,-79.07
44.25,-77.8
43.12,-80.03
43.93,-77.05
44.15,-78.48
43.32,-79.97
43.5,-79.95
43.27,-79.78
43.97,-79.98
44.17,-77.83
44.25,-76.85
44.08,-77.38
44.07,-79.43
44.07,-79.47
44.07,-79.43
43.92,-79.6
43.65,-79.85
43.97,-79.47
43.42,-79.68
43.42,-79.68
43.51,-79.69
43.92,-80.05
43.92,-80.09
44.13,-77.82
43.97,-78.62
43.9,-78.9
43.87,-78.93
43.92,-78.88
43.9,-78.87
43.93,-78.87
43.87,-78.83
43.58,-79.62
43.43,-79.7
43.45,-79.72
43.79,-79.77
43.44,-80.01
43.94,-79.08
43.83,-80.12
43.19,-79.83
43.53,-79.65
43.75,-79.31
43.62,-79.84
43.86,-79.54
43.87,-79.04
43.91,-79.06
43.84,-79.03
43.9,-79.04
43.82,-79.01
43.96,-79.84
43.68,-79.44
43.99,-79.1
44.19,-79.66
43.82,-79.52
43.75,-79.48
43.96,-79.57
43.63,-79.66
43.82,-79.34
43.48,-79.89
43.72,-79.47
43.9,-78.86
43.78,-79.47
43.64,-79.35
43.68,-79.27
43.22,-79.75
43.66,-79.38
43.7,-79.45
43.78,-79.19
43.86,-79.31
44.17,-79.21
44.05,-79.12
43.78,-79.51
43.86,-78.94
43.91,-79.32
43.25,-79.83
43.42,-79.77
43.95,-79.85
44.15,-76.93
43.3,-80.1
43.85,-79.05
43.9,-79.05
43.83,-79.12
43.83,-79.08
44.02,-77.13
43.98,-77.15
43.8,-79.58
43.83,-77.15
44.07,-78.63
43.57,-79.62
43.57,-79.5
43.9,-78.65
43.95,-78.28
44.15,-78.97
44.12,-79.42
44.03,-80.02
43.88,-79.45
43.87,-79.43
43.9,-79.4
43.8,-79.13
43.82,-79.13
43.92,-80.03
43.81,-79.81
43.72,-79.22
44.18,-78.93
44.2,-77.22
44.1,-79.43
44.08,-77.67
44.08,-77.67
43.75,-79.83
44.15,-79.23
43.9,-78.67
43.92,-77.03
43.58,-79.98
43.55,-80.02
44.15,-76.65
43.62,-79.93
44.32,-77.63
44.29,-77.55
44.29,-77.55
43.22,-79.75
44,-79.27
44,-79.2
43.97,-79.25
43.58,-79.7
43.8,-79.42
43.67,-79.4
43.67,-79.4
43.67,-79.4
43.63,-79.4
43.78,-79.27
43.67,-79.32
43.67,-79.28
43.75,-79.27
43.72,-79.32
43.73,-79.5
43.77,-79.52
43.7,-79.48
43.65,-79.55
43.65,-79.35
43.78,-79.32
43.86,-79.37
43.86,-79.37
43.64,-79.57
43.67,-79.35
43.75,-79.2
43.68,-79.38
43.7,-79.62
43.78,-79.33
43.75,-79.28
43.83,-79.43
43.65,-79.73
43.75,-79.48
43.72,-79.48
43.8,-79.35
43.72,-79.35
43.7,-79.33
43.77,-79.27
43.63,-79.53
43.68,-79.27
43.75,-79.42
43.7,-79.45
43.67,-79.32
43.62,-79.35
43.75,-79.58
43.78,-79.17
43.65,-79.47
43.63,-79.5
43.75,-79.55
43.62,-79.4
43.63,-79.4
43.63,-79.4
43.63,-79.4
43.65,-79.55
43.72,-79.52
43.77,-79.48
43.65,-79.52
43.7,-79.37
43.68,-79.63
43.72,-79.35
43.68,-79.63
43.8,-79.4
43.8,-79.23
43.8,-79.55
43.82,-79.18
43.62,-79.48
43.82,-79.25
43.95,-79.13
43.7,-79.34
43.8,-79.42
43.78,-79.42
43.68,-79.45
43.65,-79.58
43.65,-79.47
43.72,-79.23
43.73,-79.57
43.67,-79.58
43.72,-79.23
43.67,-79.5
43.77,-79.43
43.72,-79.38
43.72,-79.32
43.67,-79.57
43.77,-79.17
43.72,-79.63
43.78,-79.18
43.78,-79.35
43.65,-79.37
43.75,-79.25
43.75,-79.3
43.77,-79.42
43.73,-79.43
43.5,-79.73
44.12,-77.52
44.12,-77.53
44.12,-77.5
44.13,-77.6
44.12,-77.57
43.67,-79.55
43.78,-79.32
44.5,-77.28
44.5,-77.32
44.02,-78.73
43.93,-79.33
43.87,-79.3
44.08,-79.13
44.1,-79.16
44.12,-79.1
44.13,-79.08
43.38,-80.13
43.25,-79.75
43.77,-79.88
44.2,-77.83
43.95,-77.33
43.73,-79.28
43.95,-79.43
43.78,-79.6
44.2,-77.72
44.15,-77.7
44.1,-79.12
44.02,-79.35
43.2,-79.83
43.45,-79.83
44.05,-77.3
43.73,-79.52
43.75,-79.38
43.86,-79.37
44,-79.33
44.05,-79.43
44.03,-79.4
43.48,-79.63
44.23,-76.97
43.33,-80.08
43.78,-79.47
43.27,-79.78
43.92,-79.75
44.77,-78.08
45.05,-77.85
45,-77.8
45.05,-77.87
44.52,-78.62
44.58,-78.52
44.57,-78.22
44.82,-77.18
44.6,-78.77
44.88,-77.83
44.92,-77.88
45.12,-77.25
44.38,-78.45
44.53,-78.73
44.58,-78.75
44.85,-77.6
44.92,-78.38
45,-78.58
45.05,-78.48
45.03,-78.53
44.43,-78.9
45.15,-77.85
44.32,-78.17
44.75,-78.63
44.57,-78.98
44.47,-78.23
44.35,-78.75
44.35,-78.73
44.34,-78.74
44.22,-78.92
44.48,-78.95
44.93,-78.72
44.75,-78.7
44.35,-78
44.38,-77.97
44.33,-78.3
45,-78.66
44.23,-78.36
44.28,-78.32
44.23,-78.37
44.23,-78.37
44.33,-78.3
44.32,-78.4
44.33,-78.32
44.28,-78.32
44.23,-78.32
44.37,-78.3
44.35,-78.3
44.6,-77.42
44.55,-78.1
44.22,-78.95
44.17,-78.5
44.9,-78.3
45.1,-78.68
44.4,-78.98
44.4,-78.9
44.28,-78
45.07,-77.88
44.23,-78.37
44.63,-78.7
44.57,-78.78
44.46,-78.13
47.17,-71.25
47.17,-71.62
46.84,-71.2
46.88,-71.2
46.05,-73.18
46.37,-72.53
46.77,-71.3
46.47,-72.33
46.9,-71.3
46.87,-71.27
46.87,-71.87
47.03,-71.7
47.08,-71.9
45.32,-74.17
46.87,-71.17
47.23,-71.63
46.67,-71.92
46.69,-71.97
46.83,-71.22
46.67,-71.75
46.68,-71.73
46.82,-71.3
46.87,-71.65
46.67,-72.6
46.85,-72.47
45.47,-74.17
45.82,-73.35
47,-70.81
46.03,-73.43
46.02,-73.43
46.92,-73.17
47.65,-72.27
47.67,-72.27
47.57,-71.23
46.67,-72.87
47.65,-72.25
45.81,-73.43
45.93,-73.32
45.3,-74.05
46.82,-71.32
47.27,-72.25
46.87,-71.37
46.27,-73.02
45.75,-73.6
46.23,-73.02
46.85,-71.37
46.23,-74.05
45.5,-74.07
47.56,-71.23
46.8,-71.22
46.8,-71.27
46.79,-71.39
46.8,-71.38
46.02,-73.81
45.5,-74.37
45.48,-74.29
45.31,-74.29
47,-72.17
46.98,-71.83
46.72,-72.08
46.53,-73.15
46.58,-72.23
46.73,-71.5
46.2,-73.6
45.57,-74.05
46.85,-71.62
46.35,-73.35
46.37,-73.35
46.82,-71.92
45.38,-74.25
46.28,-73.75
46.32,-74.2
46.07,-73.37
46.45,-72.8
46.75,-71.27
46.3,-73.38
45.95,-73.58
45.73,-73.88
46.92,-72.68
46.27,-73.1
45.4,-74.2
45.85,-73.7
45.85,-73.75
46.58,-72.93
46.53,-72.43
46.42,-73.02
45.55,-74.2
45.63,-73.85
45.65,-73.88
46.37,-72.8
46.73,-72.57
46.68,-72.32
46.62,-73.87
46.75,-71.28
46.78,-71.32
46.57,-72.75
46.56,-72.73
45.75,-73.63
46.35,-72.67
46.35,-72.68
46.35,-72.52
46.37,-72.68
46.37,-72.6
46.9,-71.5
46.9,-71.5
46.9,-71.5
46.95,-71.5
45.4,-74.03
46.87,-71.17
46.45,-71.92
46.3,-72.06
46.88,-71.17
45.3,-74.47
46.38,-72.62
45.33,-74.33
47.07,-70.53
46.87,-72.4
46.9,-71.15
46.18,-72.92
46.78,-71.29
46.3,-72.06
46.8,-71.38
45.03,-72.67
45.65,-72.57
46.02,-71.95
45.77,-71.95
45.65,-70.73
45.65,-73.73
46.2,-70.77
45.17,-73.92
45.32,-73.91
46.67,-71.17
46.33,-72.43
45.5,-72.43
45.37,-71.67
45.58,-71.57
46.05,-71.37
46,-72.4
45.4,-72.27
45.25,-72.85
45.63,-72.82
45.18,-72.57
45.3,-72.63
45.48,-71.95
46.2,-71.12
45.35,-71.7
45.15,-72
45.48,-71.52
45.52,-71.48
45.48,-71.5
45.08,-71.88
45.28,-71.2
45.42,-71.37
45.87,-72.45
45.3,-71.57
45.23,-71.5
45.15,-71.8
45.2,-71.85
45.22,-71.87
45.42,-71.63
45.45,-73.67
45.01,-73.87
46.38,-70.7
45.82,-71.98
45.92,-71.32
45.82,-70.4
45.88,-72.48
45.1,-72.82
45.15,-72.82
45.63,-73.68
45.48,-71.67
46.22,-71.08
45.27,-71.57
45.63,-72.35
45.08,-71.5
45.27,-71.43
45.3,-72.9
45.25,-72.97
45.37,-71.55
45.8,-73
46.48,-72.05
46.43,-70.83
45.03,-73.9
45.03,-72.85
45.05,-72.87
45.83,-71.38
46.4,-72.37
45.13,-72.23
45.38,-72.72
45.37,-72.77
45.93,-71.63
45.2,-71.95
45.05,-73.58
45.07,-73.72
45.17,-73.87
45.05,-74.17
45.13,-74.23
45.33,-73.25
45.58,-73.49
45.72,-73.38
46.25,-71.52
45.38,-71.47
45.45,-71.45
45.83,-72
46.2,-71.38
45.22,-72.5
45.07,-73.83
45.27,-72.67
45.6,-70.87
45.6,-70.87
45.6,-70.88
45.61,-70.93
45.6,-70.88
45.83,-71.08
45.4,-71.25
45.38,-73.43
45.62,-72.95
45.43,-73.62
46.33,-71.67
46.82,-71.1
45.53,-73.7
45.42,-71.43
45.43,-71.55
45.37,-71.82
45.63,-71.37
45.37,-71.2
45.42,-73.93
45.27,-72.12
46.33,-71.98
45.33,-71.5
45.33,-71.4
45.32,-71.47
45.4,-73.13
45.3,-71.73
45.5,-73.58
45.58,-70.87
45.32,-73.95
45.32,-73.78
45.58,-71.12
45.43,-73.93
45.25,-71.78
45.45,-71.15
45.48,-73.55
45.31,-72.24
45.47,-73.5
45.47,-73.75
45.47,-73.74
45.63,-73.55
45.57,-73.55
45.5,-73.62
45.52,-73.57
45.47,-73.63
45.5,-73.58
0,0
45.58,-73.18
45.55,-73.08
45.55,-73.17
45.35,-71.48
46.2,-72.62
46.23,-72.66
45.28,-71.95
45.4,-71.08
45.12,-74.05
45.4,-71.58
45.03,-73.08
45.88,-74.09
46.08,-72.83
46.2,-71.75
45.47,-73.8
45.35,-73.92
45.5,-73.75
46.15,-71.92
45.32,-71.52
45.32,-71.53
45.63,-72.13
45.7,-73.5
45.43,-73.1
45.41,-73.05
45.55,-72.53
45.06,-73.8
45.22,-73.2
45.12,-73.68
46.13,-71.17
46.12,-71.45
45.67,-73.3
45.13,-74.35
45.43,-73.93
46.15,-71.25
46.05,-70.8
45.08,-73.38
45.32,-73.07
45.55,-73.35
45.67,-70.93
45.17,-73.68
45.17,-73.68
46.21,-72.45
45.13,-73.77
46.05,-70.52
45.33,-73.58
45.37,-73.58
46.62,-71.78
45.52,-73.78
45.2,-71.68
46.07,-70.97
46.1,-71.58
46.48,-71.57
46.52,-71.6
45.97,-71.6
46.48,-71.93
45.87,-70.62
45.5,-73.85
46.15,-70.7
45.88,-72.77
46.03,-71.72
45.12,-71.7
45.87,-70.87
45.52,-73.42
45.52,-73.42
45.52,-73.42
45.63,-72.95
45.57,-72.92
45.27,-71.52
46.27,-71.37
45.3,-73.27
46.72,-71.22
46.18,-71.45
46,-71.53
45.5,-73.52
45.52,-73.67
45.83,-72.54
45.87,-73
45.75,-70.68
45.62,-73.13
45.2,-71.5
45.22,-73.85
45.3,-71.4
45.35,-73.53
45.19,-73.62
45.73,-72.62
46.35,-70.65
46.2,-71.63
46.25,-71.22
46.22,-70.5
45.28,-73.6
46.77,-71.22
45.62,-72.87
45.22,-73.02
45.77,-70.95
45.13,-73.15
46.33,-71.05
46.15,-71.7
46.33,-71.12
45.93,-70.48
45.57,-72.67
45.95,-73.08
46.17,-72.33
46.12,-70.38
46.07,-72.58
45.33,-71.57
45.37,-71.53
46.5,-71.08
45.4,-71.9
45.37,-71.93
45.44,-71.69
45.43,-71.68
45.43,-71.68
45.38,-71.93
46.03,-73.12
45.62,-72.28
45.63,-72.35
45.02,-71.78
45.02,-72.1
45.12,-72.62
45.07,-72.68
45.15,-72.63
45.15,-72.58
46.07,-71.32
46.1,-71.35
46.05,-71.27
45.65,-72.68
45.48,-72.32
46.38,-70.93
45.28,-74.1
45.23,-74.1
45.48,-71.07
45.77,-73.37
46.05,-71.97
46.21,-70.79
46,-71.42
45.38,-72.5
45.63,-71.75
45.4,-71.3
45.38,-70.87
45.38,-70.87
45.42,-73.57
46.18,-72.2
45.37,-71.6
45.58,-73.82
45.27,-72.17
45.43,-73.93
45.12,-74.29
45.67,-71.73
45.67,-73.58
45.33,-71.62
45.45,-71.5
45.42,-71.48
45.3,-71.6
45.23,-71.5
45.29,-73.35
46.83,-71.16
45.47,-73.74
45.55,-75.55
45.95,-74.62
46.5,-75.33
46.72,-75.98
47.22,-75.17
46.72,-76.07
45.77,-74.68
45.75,-75.33
45.58,-75.42
45.83,-74.2
45.68,-76.43
45.62,-74.41
45.52,-75.78
45.9,-75.08
46.65,-75.25
46.7,-75.45
45.82,-76.75
45.48,-75.65
45.52,-75.57
45.52,-75.56
45.52,-75.56
45.8,-74.64
45.85,-74.63
45.85,-75.65
45.84,-75.65
45.97,-74.63
45.65,-74.33
46.62,-75.12
46.03,-74.05
45.97,-75.82
45.93,-74.32
46.37,-74.77
46.4,-74.78
46.25,-74.93
46.42,-74.87
45.64,-75.21
45.53,-75.97
45.53,-76.05
46.68,-76.03
46.3,-76.01
46.38,-75.98
46.27,-75.99
45.53,-75.42
45.68,-74.04
45.65,-74.93
45.7,-74.93
45.65,-74.95
46.57,-75.5
46.57,-75.55
45.67,-74.03
45.92,-74.27
46.4,-75.08
45.8,-74.98
46.12,-75.63
45.85,-76.43
45.6,-75.62
45.65,-74.8
46.05,-74.28
46.05,-74.28
46.08,-74.3
45.81,-75.06
46.85,-75.33
45.95,-74.92
46.12,-74.48
45.98,-74
45.8,-74.05
45.88,-74.07
45.62,-76.47
45.77,-76.5
45.97,-77.25
46.93,-75.13
45.6,-75.27
45.9,-75.6
45.6,-75.9
45.92,-76.92
45.72,-75.7
46.07,-76.05
46.02,-75.08
47.42,-74.87
46.08,-74.56
49.13,-68.2
49.13,-68.2
49.13,-68.2
49.22,-68.15
47.42,-70.5
47.7,-70.22
48.97,-68.62
48.95,-68.65
51.42,-57.2
51.42,-57.22
51.45,-57.18
51.75,-68.33
51.44,-57.19
51.44,-57.19
48.45,-70.7
49.23,-68.18
50.28,-62.8
47.45,-70.45
50.16,-60.06
48.37,-70.54
47.07,-70.78
47.6,-70.23
47.28,-70.64
46.97,-71.03
50.47,-59.64
49.13,-68.38
50.18,-66.63
50.2,-66.63
47.68,-70.25
50.08,-66.38
47.08,-70.78
52.33,-67.37
48.73,-69.08
48.75,-69.08
47.32,-71.15
47.32,-71.15
51.95,-68.13
51.97,-68.17
50.22,-60.67
49.32,-67.62
48.25,-69.52
48.26,-69.52
47.75,-70.12
50.53,-59.5
50.25,-63.58
50.25,-63.6
50.28,-63.6
50.28,-63.61
50.28,-63.6
49.3,-69.55
49.17,-69.23
49.32,-69.58
47.73,-70.73
51.87,-63.28
47.67,-70.15
50.22,-64.21
48.07,-69.56
51.9,-68.17
50.83,-58.97
49.12,-68.38
49.35,-70.37
47.5,-70.25
50.27,-64.23
50.65,-68.73
49.3,-68.4
49.97,-68.75
50.65,-68.83
51.83,-62.88
51.92,-65.82
50.28,-64.15
50.28,-64.13
50.22,-66.2
47.08,-70.9
47.07,-70.91
52.75,-67.33
50.19,-61.79
50.18,-61.82
50.19,-61.81
47.67,-70.42
49.7,-68.92
49.73,-67.17
47.32,-70.57
48.18,-70.05
48.14,-69.72
49.28,-67.37
48.26,-70.11
51.88,-65.73
50.48,-67.42
51.07,-67.5
51.55,-67.43
53.22,-67.1
48.25,-70.4
51.22,-58.63
48.25,-69.87
47.03,-70.92
47.37,-70.62
47.12,-70.83
47.73,-70
47.73,-69.98
46.92,-70.92
47.07,-70.83
46.87,-71.05
48.4,-70.53
47.85,-69.87
47.15,-70.77
47.57,-70.55
50.22,-66.27
50.22,-66.27
50.22,-66.25
50.22,-66.25
50.03,-66.9
48.15,-69.7
50.7,-59.32
51.42,-65.63
49.17,-69.83
50.72,-67.52
52.8,-67.08
49.2,-68.3
51.87,-63.28
47.38,-70.38
47.9,-69.93
48.35,-69.42
50.28,-65.97
49.32,-67.38
50.28,-64.78
50.3,-64.32
46.98,-70.83
47.6,-70.4
48.55,-69.25
50.08,-67.95
51.07,-67.48
50.02,-67.38
50.16,-66.43
49.26,-68.15
51.45,-57.18
48.3,-67.35
47.22,-61.97
48.52,-67.45
48.47,-67.43
48.93,-64.28
49.1,-61.7
49.4,-63.55
49.87,-64.53
46.75,-70.53
46.72,-70.62
47.65,-69.52
48.18,-68.02
48.33,-67.9
48.67,-66.15
48.37,-68.7
48.4,-68.67
47.85,-61.13
48.05,-65.48
48.2,-68.07
48.37,-67.93
48.7,-67.83
49.08,-66.75
49.1,-66.7
49.12,-66.65
48.42,-64.32
48.85,-64.2
49.08,-66.73
48.1,-65.68
49.23,-65.32
49.25,-65.32
49.02,-66.4
48.12,-66.13
48.7,-66.22
48.37,-67.23
48.31,-67.25
48.5,-67.17
48.35,-64.68
48.9,-64.6
48.65,-67.27
49.1,-64.6
48.87,-64.45
48.83,-64.48
48.78,-64.48
48.78,-64.48
48.78,-64.48
48.78,-64.48
49.12,-64.7
48.38,-64.53
49.2,-65.15
47.38,-61.87
48.68,-66.78
47.23,-61.85
47.42,-61.8
49.09,-61.7
46.68,-70.85
47.43,-61.78
47.43,-61.78
47.58,-69.85
48.28,-67.57
48.13,-66.7
47.03,-70.35
47.43,-61.77
47.35,-70.03
47.36,-70.03
48.95,-66.13
49.05,-66.68
48.52,-68.37
49.23,-65.43
48.85,-67.47
47.97,-66.93
48.98,-66.02
47.57,-69.38
48.6,-68.22
48.61,-68.21
48.6,-68.19
48.9,-66.63
49.23,-65.73
46.97,-70.58
48.95,-65.52
48.03,-65.27
48.01,-65.33
48.17,-65.8
48.16,-65.84
47.6,-68.8
46.83,-70.4
48.1,-66.3
48.32,-68.2
48.98,-66.37
48.63,-68.13
47.57,-69.52
48.52,-64.2
48.87,-67.45
48.5,-68.48
48.51,-68.47
49.2,-64.93
48.15,-64.98
49.82,-64.35
49.85,-64.45
49.84,-64.29
48.6,-68.13
48.45,-68.52
49.02,-64.4
47.43,-69.03
47.8,-69.55
47.81,-69.55
47.4,-69.65
48.93,-66.8
47.98,-67.07
49.13,-66.47
47.8,-69.45
47.95,-69.38
47.45,-69.78
46.48,-70.22
48.33,-68.05
47.92,-69.1
48.65,-67.82
47.2,-70.13
47.51,-69.88
47.48,-69.28
48.18,-65.35
48.48,-68.15
46.42,-70.47
48.05,-68.82
48.2,-66.33
48.88,-67.12
46.73,-70.02
46.55,-70.82
48.32,-67.1
46.87,-70.88
47.85,-69.38
48.98,-66.55
46.97,-69.78
47.53,-69.82
48.92,-66.83
47.05,-69.93
46.67,-70.42
46.82,-70.75
48.68,-67.38
47.57,-68.63
46.83,-70.83
47.88,-68.7
48.13,-68.48
48.15,-69.12
48.68,-66.78
48.52,-64.38
48.85,-64.62
48.13,-66.12
47.42,-61.78
48.95,-65.52
47.38,-69.95
48.22,-68.47
48.93,-64.65
48.25,-68.78
48.42,-68.89
49.72,-63.22
47.58,-69.37
49.11,-66.65
49.3,-73.85
48.88,-72.45
48.43,-71.17
48.33,-71
49.5,-74.17
49.22,-72.25
48.82,-72.73
50.73,-71.05
50.73,-71.01
48.9,-71.77
49.45,-71.38
49.28,-73.36
49.28,-73.63
49.42,-71.4
48.42,-71.08
48.42,-71.08
48.42,-71.05
48.78,-71.85
48.52,-71.25
48.65,-71.2
49.85,-71.15
49.84,-71.17
49.82,-71.15
48.75,-71.7
48.88,-72.23
48.2,-70.83
48.45,-71.67
49.07,-72.6
48.58,-71.63
48.43,-71.14
48.42,-71.25
48.22,-72.17
48.18,-72.25
48,-70.78
48.9,-71.03
49.28,-70.98
48.42,-71.75
48.3,-71.13
48.31,-71.13
50.63,-70.53
48.27,-71.68
49.32,-72.03
48.85,-72.2
48.6,-71.72
47.97,-71.42
48.52,-71.25
48.84,-72.55
48.85,-72.53
49.07,-72.32
48.89,-71.03
49.88,-71.27
48.77,-72.03
48.3,-71.22
48,-71
49.42,-72.2
49.15,-71.18
48.52,-72.27
48.52,-72.27
48.52,-72.27
48.53,-72.23
48.57,-71.33
48.63,-71.72
48.65,-72.45
48.65,-71.85
48.67,-71.52
48.62,-72.42
48.45,-71.22
47.95,-72.17
49.25,-71.47
49.37,-74.12
48.77,-72.72
48.98,-73.3
48.48,-71.78
51.53,-71.11
50.66,-70.53
48.63,-71.13
48.3,-70.92
47.55,-74.18
47.38,-73.03
47.77,-73.9
48.35,-74.1
46.85,-73.65
47.45,-73.93
48.68,-74.02
46.6,-74.17
48.35,-74.1
48.12,-75.37
47.99,-72.3
47.1,-72.93
46.98,-73.18
48.08,-73.12
47.4,-72.78
47.9,-73.8
47.9,-73.8
48.63,-74.93
48.12,-75.2
48.12,-75.17
0,0
47.92,-74.62
47.92,-74.62
47.88,-74.68
47.8,-72.97
46.68,-73.92
46.82,-74.09
47.88,-73.8
47.41,-72.79
47.4,-72.78
47.32,-76.47
47.55,-79.24
46.71,-79.1
47.38,-78.7
48.22,-78.38
48.2,-78.33
47.83,-77.37
47.05,-79.27
46.98,-76.48
47.63,-77.3
47.03,-76.53
48.55,-78.48
48.05,-79.27
48.42,-78.73
46.78,-78.98
48.25,-79.02
48.28,-79
47.62,-79.45
46.2,-77.7
47.77,-78.3
47.93,-78.57
46.85,-78.62
47.72,-79.23
48.22,-78.87
48.63,-79.46
48.25,-79.03
48.28,-78.97
48.3,-78.92
48.21,-78.84
48.22,-78.83
47.35,-79.43
48.25,-79.1
47.43,-79.02
48.22,-78.87
47.13,-78.62
48.72,-79.37
48.57,-78.13
48.37,-77.65
47.87,-77.33
48.42,-77.47
49.8,-78.95
49.83,-74.42
49.78,-74.87
49.82,-74.98
49.78,-74.85
49.77,-74.53
49.92,-74.37
49.82,-74.42
49.77,-74.53
49.77,-74.53
49.77,-74.53
49.78,-74.53
49,-74.42
49.52,-76.17
48.55,-79.03
48.22,-76.62
52.25,-78.52
52.23,-78.52
52.23,-78.52
52.23,-78.52
48.23,-76.43
53.83,-79
51.48,-78.75
53.45,-77.5
49.47,-78.3
49.82,-74.43
49.5,-74.33
49.42,-74.33
53.78,-76.78
48.58,-78.17
53.75,-73.68
53.63,-77.7
53.63,-77.7
53.76,-73.68
53.57,-76.2
53.76,-73.68
53.76,-73.68
53.75,-76.7
53.72,-75.95
48.62,-77.62
48.78,-79.22
48.78,-79.1
49.05,-76.97
49.76,-77.8
49.76,-77.79
49.73,-77.63
49.77,-77.82
48.4,-77.08
49.42,-76.45
50.42,-73.88
51.32,-77.02
51.7,-76.12
53.2,-70.9
53,-78.82
49.78,-74.87
48.67,-79.17
52.37,-76.77
49.48,-75.3
48.68,-78.98
48.23,-76.73
49.02,-77.07
49.78,-75.87
52.32,-77.1
48.2,-78.13
52.33,-77.08
51.35,-77.33
50.95,-73.03
52.18,-77.15
48.4,-77.25
48.33,-77.27
48.33,-77.18
48.37,-77.23
48.67,-78.7
48.67,-78.68
48.06,-77.79
48.06,-77.79
48.05,-77.78
48.05,-77.78
48.98,-79.13
51.48,-78.75
51.47,-78.76
51.47,-78.76
53.02,-78.83
53.01,-78.83
53.01,-78.83
53.55,-77.67
48.52,-79.27
51.37,-77.35
53.83,-73.5
48.83,-78.48
48.8,-78.28
50.97,-73.03
50.72,-77.68
53.57,-77.62
49.07,-77.97
48.98,-79.17
52.18,-77.15
53.45,-77.45
53.03,-77.37
48.07,-77.38
60.82,-78.15
60.82,-78.15
60.82,-78.15
58.47,-78.08
58.47,-78.08
58.47,-78.08
58.45,-78.17
62.42,-77.93
62.42,-77.93
62.42,-77.93
55.28,-77.75
55.28,-77.77
55.37,-77.57
60.03,-77.27
60.05,-77.28
60.05,-77.29
56.54,-76.52
56.54,-76.52
56.53,-76.52
58.47,-78.08
61.8,-73.95
59.3,-69.6
59.3,-69.6
55.33,-63.22
55.33,-63.22
61.6,-71.97
59.3,-69.6
61.08,-69.55
62.12,-74.62
54.83,-69.88
56.88,-69.05
59.33,-69.77
56.23,-64.73
61.59,-71.93
61.59,-71.93
61.59,-71.93
60.02,-70
60.03,-70
60.03,-70
58.71,-65.99
58.71,-65.99
58.1,-68.42
58.09,-68.42
61.31,-73.67
60.1,-71.07
61.05,-69.63
61.05,-69.62
61.05,-69.62
61.05,-69.62
57.91,-72.98
